F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,Class
0.521827,0.004333,0.002924,0.002209,0.009528,0.014029,0.026293,0.063763,0.516946,2.740437,2.820481,2.68932,3.083746,3.462353,5.949724,4.810131,4.878129,2.654052,1.496972,2.60E-05,0.401821,0.293321,0.121722,0.03233,0.079723,0.059503,0.055565,0.062276,0.206633,2.168929,37.153412,17.503765,38.172352,2.969965,4.444437,3.350754,3.770091,2.137807,0.000676,2.238132,-0.536242,-0.844012,-0.011528,0.014045,0.002974,-0.00086,2.00E-06,1
0.289149,0.003586,0.004514,0.003742,0.00583,0.005056,0.012783,0.021908,0.287852,2.121783,2.314274,3.040092,3.682627,3.575678,3.836894,3.741534,4.318531,2.09407,0.649609,-5.00E-06,0.314004,0.233727,0.146747,0.071839,0.054008,0.019203,0.026068,0.019672,0.113244,1.688249,7.544947,4.82548,4.046679,2.943548,3.243294,2.928391,3.5588,1.666101,-0.005009,0.503464,-0.146603,-0.196505,0.025212,-0.010321,-0.004137,0.014574,0.000572,1
1.062657,0.012306,0.010381,0.024625,0.372519,0.910392,0.349813,0.166551,0.104134,3.752297,2.437808,1.843548,3.013425,3.437066,3.760776,3.942097,4.818971,4.292639,4.313333,9.50E-05,5.265081,0.389994,0.191953,0.258682,2.90356,4.277159,0.829552,0.219421,0.049676,2.909826,786.295288,274.754791,6.285086,3.442451,2.96136,3.141055,3.473204,3.155142,-0.01369,22.338047,-4.582304,-0.160122,0.000214,-0.000148,0.00341,-0.00185,0.003698,1
0.217297,0.039091,0.031213,0.02493,0.01285,0.018015,0.017152,0.063457,0.198189,2.784222,2.020132,1.960604,2.404439,3.421605,4.509038,4.852551,4.050333,2.776634,0.645328,-6.70E-05,2.577557,1.980696,1.581451,0.419234,0.125876,0.080583,0.041741,0.051062,0.092955,2.342292,2.219817,2.247267,1.849722,3.115865,3.408321,3.657668,3.037428,2.169206,-0.135127,0.001259,-0.101597,0.002275,-0.01328,0.003562,0.002652,-0.00229,-0.010074,0
0.192112,0.015637,0.01266,0.02369,0.050719,0.027601,0.021471,0.09883,0.149597,3.712634,1.984994,1.812107,2.698904,2.888416,4.684831,4.975339,3.898904,4.041511,0.748099,-2.20E-05,1.191968,0.783833,0.640939,0.376764,0.459182,0.150798,0.045192,0.083469,0.094227,2.783954,2.189013,2.228409,2.180202,3.136261,4.429964,3.636768,3.158036,2.8201,0.018542,-0.005916,-0.171538,-0.006598,-0.042454,-0.009273,-0.001382,0.000194,-0.019732,1
0.376663,0.076031,0.059907,0.064317,0.024084,0.032694,0.021364,0.162341,0.316085,2.8416,1.980837,1.984752,1.952403,3.413574,4.481943,4.013847,2.874383,2.347882,1.085404,1.00E-05,5.037949,3.82852,3.054939,1.09,0.218955,0.153954,0.050522,0.119166,0.210154,2.207007,2.183384,2.207247,1.60604,2.901671,3.887561,3.129039,2.260117,2.006588,-0.005569,0.001173,-0.066391,-0.001606,0.02356,0.014925,-0.029452,-0.000476,-0.00768,1
5.795458,0.031345,0.025558,0.037748,0.397166,1.9777,1.711281,2.616152,4.443398,5.530567,2.268995,1.908781,3.756587,3.248559,2.328944,4.210568,7.174087,4.558885,35.581154,9.20E-05,11.060724,0.519507,0.39744,0.389515,2.246398,9.356567,3.933035,2.550656,2.689164,5.380755,862.917114,328.140015,98.849525,2.869008,1.81077,3.273745,9.627293,5.240629,0.711917,23.739468,-5.352971,-1.691446,0.003509,-0.007767,-0.000672,-0.018959,-0.00526,1
0.325392,0.00706,0.006109,0.004983,0.015185,0.013796,0.061197,0.240648,0.209024,3.21406,2.357957,2.516586,3.364614,3.411946,4.042047,3.682808,3.472225,3.205999,1.098011,8.00E-06,0.573555,0.363863,0.286204,0.07515,0.123901,0.063692,0.095266,0.256429,0.120194,2.825114,2.530911,2.533943,3.296104,2.77266,3.124721,3.094536,2.583151,2.480075,-0.139627,0.064248,-0.12073,-0.041184,-0.00357,-0.002089,0.00082,-0.002051,0.013471,1
1.405574,0.0113,0.012091,0.008498,0.069219,0.135918,0.378894,0.779126,1.096197,3.880148,3.107883,2.201847,3.478461,3.75421,3.792416,4.393004,4.387041,4.058574,5.965472,1.50E-05,1.560693,0.25508,0.399484,0.084597,0.51772,0.550626,0.762776,0.833747,0.595893,3.045454,626.409729,79.367142,246.420776,3.34248,3.353688,3.247163,3.25505,3.089029,-0.000897,-18.487587,1.608637,3.388656,-0.000434,-0.00747,0.001309,-0.007611,0.003567,1
0.379801,0.023579,0.029136,0.046454,0.03099,0.208792,0.152639,0.149528,0.224656,4.114133,2.181969,2.909597,2.431857,4.326823,5.092699,4.334275,4.468255,3.993469,1.705865,3.30E-05,2.077961,1.201246,1.100982,0.84182,0.251752,0.830299,0.397736,0.138998,0.145707,3.372476,2.282249,2.635639,2.004949,3.880325,5.115666,3.595715,3.217566,2.743015,-0.040986,0.005102,0.432015,0.03824,0.042909,-0.004331,-0.023215,0.000624,0.02827,0
0.260425,0.006422,0.005396,0.032348,0.040699,0.05571,0.048536,0.067414,0.234626,4.297118,1.998822,1.901305,2.178779,3.528814,3.037193,4.271713,4.108846,4.204279,1.208962,6.00E-06,0.825112,0.313105,0.250288,0.537509,0.361788,0.266327,0.112156,0.060326,0.114248,3.071998,6.864407,3.230486,1.756956,3.059163,2.434388,3.53419,3.077052,3.115994,0.012467,-0.448146,-0.247719,0.000213,0.049103,0.004466,-0.003612,-0.010417,0.009158,0
0.38713,0.00401,0.007328,0.007902,0.0104,0.010515,0.032237,0.170516,0.345552,4.036916,2.156627,2.258275,2.750838,3.674599,3.423197,3.585259,4.583761,3.948632,1.652563,7.00E-06,0.466481,0.173383,0.319583,0.114675,0.09707,0.049241,0.058975,0.161539,0.175097,3.315509,18.323393,2.1201,2.3821,3.095862,2.741715,3.06191,3.878629,3.171066,0.040219,1.20914,-0.046745,0.002578,0.028409,-0.003444,-0.00197,0.007693,0.018252,0
0.225276,0.052371,0.047246,0.039305,0.043862,0.05356,0.035374,0.12357,0.151332,3.352355,2.011521,2.704331,2.379965,3.476101,4.033119,3.486587,4.287422,3.323741,0.778728,-7.00E-06,3.550189,2.699598,2.129321,0.754174,0.319546,0.2747,0.063182,0.125385,0.100967,2.637831,2.204465,2.4874,2.105628,3.054374,3.287683,2.633497,2.996985,2.478664,-0.047434,-0.002061,0.503661,0.019914,-0.00259,-0.009672,0.01312,0.011496,-0.043937,1
1.429782,0.01405,0.012092,0.037854,0.218264,0.448411,0.949633,0.527103,0.783849,3.938844,1.209954,2.145227,3.774011,3.899444,4.041083,4.193048,4.495958,4.06221,6.206757,-7.00E-05,3.485365,0.402125,0.275874,0.487201,1.321893,2.207333,2.125975,0.584304,0.446623,3.108614,613.118042,248.335403,6.019318,4.194471,3.513826,3.173507,3.259733,3.107217,-0.007013,18.151981,-4.292167,-0.104197,0.001453,0.005491,0.00116,-0.006631,-0.000609,1
0.492582,0.007573,0.011904,0.013422,0.022529,0.096201,0.1567,0.327533,0.317319,3.928732,2.670721,2.296198,2.892912,3.629628,3.632516,4.106631,4.440505,5.015005,2.170682,3.20E-05,0.921158,0.307284,0.497788,0.165003,0.220571,0.385488,0.300227,0.400068,0.17683,3.180711,89.87001,6.417606,3.405574,3.069745,2.848787,3.087663,3.144078,3.896047,0.028986,-4.129705,0.277698,0.04009,0.009444,-0.000587,-0.007138,0.003852,-0.003088,0
1.212597,0.011419,0.011013,0.011941,0.153109,0.344133,0.490164,0.564796,0.876966,4.934092,4.424961,2.309713,3.947322,4.079666,4.52505,6.110476,4.980429,4.82218,6.736772,5.30E-05,2.446321,0.235558,0.315547,0.12569,1.022927,1.707046,1.120071,0.640108,0.431488,3.513278,700.426758,121.859413,70.785263,3.746557,3.997877,4.754,4.096004,3.37868,0.028053,20.485991,-2.460479,-1.634662,-0.000159,-0.008775,0.023841,-0.009017,0.005717,1
1.242664,0.010197,0.008207,0.007816,0.022059,0.215738,0.383853,0.644461,0.966671,3.933173,2.646454,1.690309,3.359935,5.226775,3.093403,3.867667,4.577037,4.29183,5.157135,3.70E-05,1.559216,0.247969,0.181723,0.072048,0.155714,0.927469,0.749167,0.678799,0.651186,3.015329,681.586853,289.922241,216.579391,5.007548,2.898568,3.292417,3.325612,3.289001,0.000689,20.008551,-4.823196,-3.106174,-0.035904,0.005074,-0.003532,0.015747,0.000945,0
0.104203,0.003382,0.003641,0.005239,0.009141,0.014994,0.01426,0.090198,0.04648,3.727999,2.898174,3.866584,3.732018,3.894907,3.71385,3.549951,3.816152,3.652755,0.421978,-4.00E-06,0.278335,0.175369,0.13829,0.075601,0.076536,0.076354,0.026261,0.090794,0.034003,2.890836,8.633505,3.705816,3.527578,3.233399,3.20017,2.90894,3.040045,2.853268,0.039882,0.458968,0.060236,-0.029942,-0.012569,0.01483,0.002811,0.001051,0.00155,0
0.108239,0.008847,0.007498,0.00741,0.008515,0.00895,0.018366,0.06088,0.08562,3.334053,2.068036,2.136602,3.117896,3.579828,4.26962,4.450425,3.785242,3.869616,0.386819,7.00E-06,0.601932,0.445301,0.366161,0.120239,0.080557,0.03776,0.038014,0.056225,0.048526,2.769138,2.26227,2.352862,2.621547,2.952009,3.450646,3.501599,2.995993,2.809729,-0.113936,0.01009,-0.183317,-0.010366,-0.003906,-0.004027,-0.004488,0.002201,-0.03445,0
0.223485,0.008566,0.007326,0.044623,0.105262,0.038979,0.017277,0.029628,0.184527,3.654578,2.11075,2.559058,2.744553,2.431123,3.707734,4.436905,4.199233,3.477999,0.846803,8.00E-06,1.382966,0.438746,0.34571,0.663549,1.055436,0.191404,0.042832,0.027425,0.083365,2.779324,2.308705,2.651084,2.451204,1.986908,3.082107,3.373905,3.047453,2.654515,0.031023,0.009216,-0.118743,0.013018,0.008243,0.008407,0.002328,0.010467,0.001868,0
0.177222,0.008356,0.006968,0.014702,0.017791,0.036492,0.114651,0.07991,0.099472,3.91789,2.049142,2.50375,2.526612,3.285568,3.858506,4.298351,4.716959,4.259938,0.765134,-1.60E-05,0.694437,0.421025,0.345386,0.242127,0.16487,0.141687,0.261151,0.08989,0.056094,3.028328,2.246125,2.386961,1.907917,2.897953,3.260183,3.244943,3.272026,3.036482,-0.021153,-0.016577,0.169955,0.007759,0.007653,-0.003281,0.006117,-0.001896,0.002587,0
0.128116,0.006913,0.00642,0.00733,0.013672,0.039967,0.021481,0.101893,0.060354,3.671339,2.164957,2.781804,3.163442,3.601266,3.610733,4.686526,4.202026,4.284642,0.588427,2.10E-05,0.533827,0.356863,0.291161,0.110695,0.122408,0.178539,0.046514,0.095759,0.045706,2.931279,2.244378,2.392015,3.011962,3.230648,3.070421,3.337086,3.158322,3.215762,0.007979,0.060186,0.271092,-0.002398,0.0169,0.004703,-0.003728,0.000475,0.017974,1
0.330522,0.014665,0.012271,0.012393,0.029305,0.021611,0.021167,0.074059,0.318543,2.944688,2.683475,3.080361,4.958062,4.135427,5.14574,5.390206,4.188982,2.818168,1.003204,2.00E-06,1.259752,1.130286,0.400811,0.223988,0.239069,0.116135,0.046877,0.069148,0.142215,2.355461,2.604356,3.186984,4.876096,3.874376,5.252976,3.684617,3.222138,2.254443,0.013244,0.0174,0.020815,0.033605,0.011116,-0.05164,0.023874,-0.001196,-0.000533,0
0.397807,0.006988,0.012838,0.024047,0.040837,0.050203,0.123023,0.264144,0.261473,3.992115,2.96895,1.976545,2.859701,3.001596,3.674436,3.800161,3.938088,4.955524,1.861182,2.70E-05,0.951995,0.301667,0.559813,0.285569,0.44404,0.206566,0.237603,0.318628,0.149723,3.184464,4.361507,2.208827,2.648415,2.816157,2.947925,3.212938,2.973568,3.739702,0.018115,0.308318,-0.049264,-6.40E-05,0.015201,0.000171,0.000141,0.004621,-0.007521,0
0.113432,0.022833,0.018591,0.011592,0.00913,0.017105,0.010731,0.063857,0.08541,3.639315,2.005241,1.95271,3.118837,3.484995,3.884949,3.955836,4.137207,3.509719,0.430091,2.50E-05,1.50437,1.158293,0.929585,0.187514,0.091711,0.075161,0.025258,0.058014,0.048135,2.899622,2.217329,2.218262,2.797303,3.152044,3.093388,2.968614,3.313925,2.863618,0.105285,-0.004877,-0.08459,-0.001719,-0.023418,-0.004193,-0.003084,0.002514,0.017273,0
0.103373,0.004239,0.005316,0.00621,0.011802,0.031292,0.012117,0.086026,0.044003,3.578567,2.261624,3.053503,3.365604,3.809109,3.761614,3.756276,3.533877,4.140889,0.394089,7.00E-06,0.363576,0.209866,0.20061,0.105491,0.100677,0.133821,0.031206,0.080166,0.033571,2.803206,2.617244,2.708616,2.967968,3.263781,3.029981,3.067226,2.935515,3.064378,-0.007016,0.148066,0.045686,-0.001444,-0.013932,0.003948,-0.003333,0.000571,0.0699,0
5.371079,0.042292,0.033696,0.0364,0.435169,3.406586,1.783338,2.225813,2.986533,3.950414,1.005883,2.365506,3.666922,3.438041,2.121437,4.275595,5.083545,4.812144,21.86371,-0.000154,16.889271,0.650213,0.431467,0.249907,2.150453,16.048315,3.480002,2.736188,1.684311,2.759876,898.35968,394.871094,376.468323,3.654145,1.657181,3.443692,3.69282,4.281934,0.101916,-24.123819,5.901951,4.648658,-0.050747,0.00247,0.002271,-0.028744,-0.003759,1
0.268852,0.004847,0.009999,0.004861,0.013406,0.009713,0.013356,0.016815,0.267217,3.327419,2.54734,2.386151,3.120592,3.171868,4.393561,4.39243,5.026048,3.244313,1.01302,4.00E-06,0.503556,0.225655,0.407269,0.084505,0.116104,0.047973,0.029449,0.015945,0.112071,2.635077,11.761812,2.894222,3.694152,2.9705,3.840957,3.645484,3.98388,2.625953,-0.00297,-0.738099,-0.010924,0.045449,0.011218,0.007019,0.006464,0.007724,-5.30E-05,0
0.205453,0.005898,0.005658,0.012334,0.015538,0.012835,0.022099,0.106411,0.172556,2.901476,2.168263,3.486247,2.547317,3.781407,3.995127,4.074713,3.616435,3.366823,0.612993,1.10E-05,0.496051,0.301582,0.251349,0.216515,0.144405,0.051366,0.042591,0.101497,0.0961,2.867128,2.28104,2.900413,2.047823,2.931284,3.244032,3.211477,3.319575,2.966869,-0.193938,-0.010909,0.368409,-0.013465,0.055024,-0.006054,0.010399,-0.005289,-0.163369,0
0.672329,0.005651,0.008308,0.011819,0.10352,0.183274,0.460541,0.366916,0.246531,6.460132,2.938094,2.735774,4.177752,3.580487,4.462854,3.980752,5.871963,7.869543,4.986525,3.10E-05,1.60886,0.262702,0.232056,0.171085,0.641242,0.873567,1.027886,0.424974,0.159184,3.482892,233.527527,22.638851,5.596412,3.349873,3.691948,2.994461,3.822521,5.095665,0.279578,-8.603851,0.676948,0.07604,0.004761,-0.026157,-0.00259,0.027806,0.015286,0
0.715384,0.018252,0.016125,0.018414,0.171385,0.32226,0.393769,0.385497,0.272679,6.091463,1.997569,2.393448,3.000757,4.124884,4.25994,4.290538,5.31949,5.119713,4.876381,-9.00E-06,2.330145,0.702555,0.524308,0.257863,1.061905,1.561211,0.899901,0.434551,0.17732,3.611144,275.829071,101.865387,45.400715,3.64178,3.867554,3.194613,3.679668,3.860949,0.104813,10.154861,-2.323746,-1.015745,-0.001286,-0.064288,-0.009481,0.015316,0.002172,0
0.2811,0.003788,0.00623,0.005204,0.013478,0.015608,0.02434,0.21958,0.172383,3.432361,1.617524,1.843948,3.218422,3.073393,4.221179,3.985083,2.792181,3.668328,0.979848,1.00E-06,0.402253,0.133187,0.256756,0.059117,0.129004,0.06863,0.056338,0.200494,0.099274,2.541353,157.188278,8.544715,7.302547,2.814469,3.373986,3.035004,2.356175,2.884355,0.181672,-6.536856,0.285745,0.20616,-0.013526,0.01328,-0.001941,-0.000168,-0.025742,0
0.21421,0.006675,0.012371,0.003239,0.008228,0.007395,0.013797,0.136111,0.163824,3.195692,2.243319,2.111878,2.949804,3.444617,4.317144,4.158172,2.388379,3.096216,0.734866,-1.00E-06,0.652076,0.297591,0.549512,0.048256,0.074856,0.030325,0.029621,0.13478,0.078909,2.592897,2.287477,2.060276,2.523273,3.031255,3.413224,3.215188,1.900089,2.717334,0.154911,0.002129,0.021166,-0.004558,-0.014322,0.003323,-0.00451,0.000192,-0.041288,0
0.447731,0.004158,0.003697,0.003429,0.009424,0.029056,0.056488,0.213519,0.388219,4.27356,2.558498,3.41146,3.936452,3.213585,3.61871,4.800587,4.404595,4.227422,1.979572,-3.00E-06,0.440075,0.224799,0.141503,0.055565,0.08487,0.110594,0.113196,0.186341,0.230372,3.109901,68.106125,15.396457,17.796858,2.768416,3.029849,3.543841,3.194344,3.183059,0.034207,-3.362303,0.498826,0.358597,0.000879,0.002481,0.000692,0.002441,-0.005545,0
0.227336,0.022241,0.016128,0.092919,0.132631,0.068872,0.029512,0.101372,0.093993,3.840673,3.475377,3.717426,2.801098,3.597869,3.835024,5.597251,3.546509,3.82123,0.906499,-0.000121,2.221472,1.080304,0.715635,1.244446,1.24019,0.3889,0.068057,0.092866,0.059978,3.109241,5.324885,3.17513,2.55137,3.326425,3.307137,4.844319,2.729983,3.063224,-0.110031,-0.120773,0.068335,0.00298,0.033035,0.037067,-0.00595,0.001728,0.021255,1
0.306484,0.036981,0.014704,0.02737,0.063222,0.028292,0.022833,0.113912,0.270748,3.63358,2.705209,2.974524,2.944781,2.466153,3.870744,4.063895,3.404275,3.619995,1.228504,-9.90E-05,1.777241,1.484228,0.563512,0.43358,0.63427,0.126253,0.049529,0.101055,0.132398,2.901861,2.839536,2.845006,2.765797,2.063683,2.835605,3.284632,3.004619,2.795675,-0.027043,0.216052,-0.063109,-0.034839,-0.00313,0.007561,-0.000758,0.001024,-0.038405,0
0.21116,0.008701,0.007049,0.054219,0.113246,0.037962,0.019539,0.028724,0.161421,4.247306,2.365832,2.715709,2.594841,2.412338,4.211525,3.863737,4.126103,4.693787,1.080881,-3.10E-05,1.519606,0.413048,0.330859,0.829507,1.139536,0.186035,0.048052,0.026032,0.075932,2.889578,15.424459,5.046009,2.30859,1.922137,3.238249,3.214684,3.226159,3.170148,0.028777,-0.839205,-0.121576,0.004282,0.007821,0.001194,0.010544,0.004083,0.00242,0
0.181785,0.004358,0.003488,0.002409,0.005237,0.010635,0.008809,0.088829,0.157796,3.047494,2.865727,3.03289,3.420273,3.70526,2.953459,4.155,2.688763,2.849067,0.578188,-5.00E-06,0.305322,0.220572,0.160053,0.04175,0.047154,0.04737,0.019754,0.077536,0.077857,2.671984,3.22311,3.038932,3.093203,3.089038,2.089916,3.215007,2.192369,2.307671,0.388974,-0.046768,-0.132731,-0.005885,0.001466,-0.001096,0.00401,-2.10E-05,0.029408,0
1.23732,0.008135,0.006652,0.012313,0.382547,1.069482,0.434417,0.210971,0.08408,3.052455,3.423103,2.88355,3.906663,3.404475,3.602946,4.011158,3.936226,4.002741,4.546571,0.000162,5.78968,0.554686,0.213272,0.193966,2.245547,5.172994,1.122761,0.287298,0.042798,2.686833,225.412643,67.174911,7.059624,3.560528,2.80121,3.138166,3.055056,3.011925,-0.01923,8.806129,-1.674041,-0.36377,-0.000963,-0.002298,0.013027,-0.009654,0.00071,1
0.642455,0.010428,0.055179,0.196375,0.307803,0.243101,0.133992,0.136939,0.424832,6.386327,3.773549,3.616833,4.258804,5.624177,8.135615,7.642001,10.109041,8.517165,8.215766,-9.50E-05,4.566477,0.715206,1.435123,3.067374,2.674173,1.242193,0.32324,0.134849,0.225284,8.137948,7.84508,6.086541,4.901451,7.729733,14.782602,25.777897,17.423727,7.970205,-0.016767,-0.453476,0.00264,-0.013228,0.020887,0.059256,0.07051,-0.117807,0.041482,1
0.24753,0.005838,0.004871,0.018165,0.035011,0.016468,0.028686,0.157915,0.183377,3.749915,2.444087,2.727011,2.893864,2.678807,3.859375,4.831832,4.019963,3.536022,1.040681,2.60E-05,0.613604,0.30172,0.238164,0.280902,0.322118,0.093549,0.05502,0.140029,0.120738,2.733404,2.571882,2.789603,2.314076,2.325124,3.118013,4.054867,3.132241,2.743238,0.047694,0.023954,-0.031656,-0.000702,0.044018,0.006252,-0.004062,0.00016,0.004856,1
0.278537,0.011952,0.010094,0.011872,0.014836,0.052475,0.019709,0.153198,0.224436,3.831119,2.221664,2.449004,2.876893,3.632635,3.069825,3.999956,3.775106,3.445715,1.139776,6.00E-06,0.867181,0.611498,0.482411,0.188978,0.142218,0.227882,0.05023,0.126238,0.135217,3.01046,2.618742,3.105187,2.64354,3.005329,2.540327,2.935037,3.204102,2.958407,0.014137,-0.075441,0.01779,0.015557,0.006186,0.001828,-0.004736,-5.50E-05,-0.033235,1
0.357428,0.014091,0.012032,0.046813,0.08505,0.039842,0.061125,0.152777,0.298888,4.25899,2.019291,2.233243,2.581106,2.601458,3.637753,5.1125,3.919891,4.24909,1.62501,1.90E-05,1.482393,0.706899,0.578594,0.722572,0.85817,0.194429,0.120486,0.150885,0.169367,2.912217,2.501176,3.025741,2.249086,2.016405,3.191871,3.899252,3.104306,2.987724,-0.090002,-0.071232,-0.153088,0.01905,0.044698,7.10E-05,-0.008391,-0.003794,0.016082,1
0.382998,0.006307,0.012126,0.011719,0.026092,0.041735,0.021328,0.185128,0.33051,3.782513,2.034664,2.036756,2.379827,3.263629,4.429011,4.94842,4.121664,3.962175,1.660484,-2.00E-06,0.712815,0.25304,0.508331,0.168663,0.22422,0.191059,0.045804,0.150916,0.212132,2.943691,67.374733,3.619702,2.753484,2.717232,3.967355,3.892907,3.237823,3.107781,-0.013482,-3.528414,0.061133,0.034781,0.01271,-0.002526,-0.021959,0.000435,0.003833,0
0.292981,0.003561,0.005151,0.008995,0.015812,0.033408,0.017675,0.19822,0.21158,3.681126,1.278146,2.479782,2.630581,2.887569,3.335051,4.356462,3.108291,3.845513,1.215911,-2.30E-05,0.389997,0.09234,0.184892,0.113522,0.155417,0.154533,0.042461,0.173469,0.128017,2.762696,491.428345,10.251085,4.08388,2.758998,2.565953,3.181612,2.406639,2.990078,0.111382,-15.299759,0.342823,0.078952,-0.064264,0.001753,0.016208,2.00E-05,0.03855,0
0.696135,0.004754,0.004672,0.004037,0.016041,0.054943,0.118739,0.223471,0.645965,3.941368,1.038303,1.595692,2.649086,4.665347,3.3171,3.764143,4.522334,3.820241,2.92975,-3.40E-05,0.560444,0.06607,0.130929,0.038799,0.115194,0.263031,0.241766,0.242831,0.302036,3.015685,832.233459,153.923218,155.344833,4.196826,2.590455,2.923672,3.188689,2.98879,0.003252,22.953239,-3.019871,-2.471313,-0.051807,-0.00179,-0.000365,0.005031,0.001229,0
0.11395,0.003094,0.003174,0.015345,0.04775,0.019467,0.009644,0.029611,0.095393,4.17891,2.07524,2.748947,2.877122,2.921588,3.890504,4.377341,3.592937,4.303815,0.516645,-3.00E-06,0.570718,0.157483,0.136071,0.208262,0.475628,0.097202,0.021999,0.023076,0.04902,3.088396,2.360646,2.671989,2.656709,2.304829,3.128181,3.419989,2.689107,3.192008,0.06366,-0.029898,-0.024805,0.001545,0.021331,-0.001749,0.008066,0.000407,0.012452,0
0.27521,0.010373,0.008326,0.010837,0.021364,0.009262,0.022267,0.159079,0.221614,3.191169,2.163254,2.500184,2.917069,2.737423,4.057754,4.820543,3.773772,3.597375,0.968367,-2.20E-05,0.736041,0.509654,0.410916,0.169655,0.196809,0.055263,0.041555,0.134935,0.148169,2.562235,5.054004,3.290308,2.779696,2.306322,3.406178,3.764788,2.916341,2.763091,-0.00479,-0.332429,0.139096,0.014163,-0.016793,0.036538,0.000158,-2.40E-05,-0.007136,0
0.376158,0.007152,0.006028,0.004282,0.006137,0.020267,0.047569,0.354498,0.114182,1.776091,1.82357,2.102873,2.899974,3.365752,3.591993,3.588113,2.131456,3.204855,0.673832,6.00E-06,0.5726,0.319575,0.253086,0.052083,0.054263,0.072876,0.082201,0.371567,0.076453,1.851779,71.611977,34.197044,78.06424,14.309226,3.078991,2.910086,1.722108,2.53636,-0.385372,3.689834,-0.9376,-1.414851,-0.308908,-0.008635,0.01645,-0.000664,-0.152817,0
0.219472,0.010636,0.023179,0.032774,0.063405,0.050515,0.018023,0.035847,0.195592,3.269686,1.917574,2.005853,2.884212,3.108365,3.391466,4.080877,3.400244,2.918779,0.802022,2.10E-05,1.361291,0.462614,1.007074,0.45554,0.594966,0.227171,0.049556,0.030272,0.089715,2.664871,1.936195,1.942661,2.621602,2.550805,2.834449,3.397201,2.712936,2.457059,-0.017641,0.000486,0.03539,0.003047,0.011296,-0.006937,-0.000637,-1.00E-05,0.000479,0
